"available","availableText","brand","ean","endedDate","itemLocation","itemNumber","mpn","price","priceWithCurrency","seller","sold","subTitle","title","type","upc","url","wasPrice","wasPriceWithCurrency","whyToBuy/0","whyToBuy/1","whyToBuy/2","whyToBuy/3","whyToBuy/4","whyToBuy/5"
,,,,,"Monterey Park, California, United States","325458576248",,"1999.99","US $1,999.99","h3nryscollectibles",,"","2022 Panini National David Beckham England - Gold Wave /10 PSA 10","Sports Trading Card",,"https://www.ebay.com/itm/325458576248",,,,,,,,
,,,,,"Folsom, California, United States","233913529283",,"1999","US $1,999.00","gidez32",,"","LEBRON JAMES 2005 Skybox Premium RC Hometown Shout Outs SP  #94/330 🔥PSA 9 MINT","Sports Trading Card",,"https://www.ebay.com/itm/233913529283",,,"Returns accepted","Ships from United States",,,,
,,,,,"Georgetown, Indiana, United States","373732525969",,"1999.99","US $1,999.99","joswe_3107",,"","2018-19 Panini Prizm Silver Trae Young ROOKIE RC #78 BGS 9.5 GEM MINT 📈🔥","Sports Trading Card","Does not apply","https://www.ebay.com/itm/373732525969",,,"Ships from United States",,,,,
,,,,,"Huntington Beach, California, United States","204163247429",,"1999","US $1,999.00","absportsmemorabiliaoc",,"","Rare Bill Russell Boston Celtic Limited Partnership Signed Check PSA Auth $1,999",,,"https://www.ebay.com/itm/204163247429",,,"Ships from United States",,,,,
,,,,,"Middletown, New York, United States","294948528651",,"1999.95","US $1,999.95","sportschick127",,"","2018-19 PANINI THREADS PREMIUM LUKA DONCIC SILVER PRIZM /199 PSA 10 GEM MINT SP","Sports Trading Card",,"https://www.ebay.com/itm/294948528651",,,"Ships from United States","14 watchers",,,,
,,,,,"New York, New York, United States","115533808146",,"1999.99","US $1,999.99","19th-hole",,"","2021 panini prizm #sg-4 ronald acuna jr.; white shimmer stained glass /7 PSA 10","Sports Trading Card",,"https://www.ebay.com/itm/115533808146",,,"Ships from United States",,,,,
,,,,,"Houston, Texas, United States","363890258154",,"1999","US $1,999.00","graded10cards",,"","2002 Topps Chrome Ring of Honor Refractor Joe Montana PSA 9 MINT - Very Rare","Sports Trading Card",,"https://www.ebay.com/itm/363890258154",,,"Ships from United States",,,,,
,,,,,"Henderson, Nevada, United States","234724315068",,"1999","US $1,999.00","gidez32",,"","1926 TY COBB #3 W512 HAND CUT BASEBALL CARD📈HOF DETROIT TIGERS🔥SGC AUTHENTIC","Sports Trading Card",,"https://www.ebay.com/itm/234724315068",,,"Returns accepted","Ships from United States",,,,
,,,,,"San Jose, California, United States","353765640607",,"1999","US $1,999.00","pasmen47",,"","NBA Card 2014-15 ZACH LaVINE PANINI SPECTRA RC Jerseys PRIzm GOLD 9/10🔥","Sports Trading Card",,"https://www.ebay.com/itm/353765640607",,,"Ships from United States",,,,,
,,,,,"Middleboro, Massachusetts, United States","334083917498",,"1999.99","US $1,999.99","508sportscardsandkicks",,"","1997-98  METAL UNIVERSE MICHAEL JORDAN PLANET METAL #1 SP BGS 8.5 .5 FROM 9!","Sports Trading Card",,"https://www.ebay.com/itm/334083917498",,,"Ships from United States","6 watchers",,,,
,,,,,"Monterey Park, California, United States","255614075337",,"1999.95","US $1,999.95","axesportscards",,"","Anthony Davis 2012 Panini Select Rookie RC Auto #/149 BGS 9.5 Auto 10","Sports Trading Card",,"https://www.ebay.com/itm/255614075337",,,"Ships from United States",,,,,
,,,,,"Bellevue, Nebraska, United States","115609864035",,"1999.99","US $1,999.99","rawsmemorabilia",,"","2004 Upper Deck SP Game Used #AP-MJ MICHAEL JORDAN Patch Jersey /100 PSA NM 7",,,"https://www.ebay.com/itm/115609864035",,,"Ships from United States","6 watchers",,,,
,,,,,"Folsom, California, United States","233939763437",,"1999","US $1,999.00","gidez32",,"","TY COBB 1921 E121 American Caramel -Looking Right🔥Manager(Rare)🔥SGC 10  HOF","Sports Trading Card",,"https://www.ebay.com/itm/233939763437",,,"Returns accepted","Ships from United States","5 watchers",,,
,,,,,"Portsmouth, New Hampshire, United States","185669414161",,"1999.99","US $1,999.99","mc_sportscards",,"","TOM BRADY PSA 7 2004 FLEER PLATINUM FOOTBALL #67 PLATINUM FINISH 12/100 JERSEY #",,,"https://www.ebay.com/itm/185669414161",,,"Ships from United States",,,,,
,,,,,"Folsom, California, United States","234545289830",,"1999","US $1,999.00","gidez32",,"","2019 Leaf Ultimate Memorabilia Eight-Babe Ruth-Mantle-Jeter-Yankees #1 /4 PSA 5","Sports Trading Card","Does not apply","https://www.ebay.com/itm/234545289830",,,"Returns accepted","Ships from United States",,,,
,,,,,"Dillon, Colorado, United States","154937597414",,"1998","US $1,998.00","kiddsmoke99",,"","2020 Bowman 1st Edition Bobby Witt Jr. Yellow Foil #BFE-25 12/75 PSA 10","Sports Trading Card","Does not apply","https://www.ebay.com/itm/154937597414",,,"Ships from United States","9 watchers",,,,
,,,,,"Page, Arizona, United States","324591210314",,"1999.99","US $1,999.99","redhouse_sportscards",,"","SAM DARNOLD 2018 Panini Prizm #SG-9 RC STAINED GLASS PSA 10","Sports Trading Card",,"https://www.ebay.com/itm/324591210314",,,"Ships from United States",,,,,
,,,,,"Monterey Park, California, United States","225292672668",,"1999.99","US $1,999.99","h3nryscollectibles",,"","2017 Panini Select Cristiano Ronaldo Portugal Kaboom! PSA 9","Sports Trading Card",,"https://www.ebay.com/itm/225292672668",,,"Ships from United States",,,,,
,,,,,"Ellenville, New York, United States","275190246070",,"2000","US $2,000.00","mark_bark",,"","2011 Topps Update David Ortiz Atomic Refractor #118/225 HOF PSA 10 - POP 3!!","Sports Trading Card",,"https://www.ebay.com/itm/275190246070",,,"Ships from United States",,,,,
,,,,,"Ellenville, New York, United States","275190234069",,"2000","US $2,000.00","mark_bark",,"","2011 Topps Update David Ortiz SSP BLACK HOF #16/60 - PSA 9 - POP 1!!","Sports Trading Card",,"https://www.ebay.com/itm/275190234069",,,"Ships from United States",,,,,
,,,,,"Fort Wayne, Indiana, United States","144352484426",,"1999","US $1,999.00","djpcolle39",,"","2017 Select Neon Green Die-Cut Patrick Mahomes #103 SGC9","Sports Trading Card",,"https://www.ebay.com/itm/144352484426",,,"Returns accepted","Ships from United States",,,,
,,,,,"Burlington, Ontario, Canada","143644329059",,"1999","US $1,999.00","curtflood",,"","TROY AIKMAN 2005 TOPPS All American AUTO CHROME SUPERFRACTOR 1/1 BGS 9.5 GEM MT","Sports Trading Card",,"https://www.ebay.com/itm/143644329059",,,"16 watchers",,,,,
,,,,,"Fort Wayne, Indiana, United States","143939793491",,"1999","US $1,999.00","djpcolle39",,"","2017 Panini Contenders DP Bowl Tocket Autograph Patrick Mahomes #298 60/99 PSA 8","Sports Trading Card",,"https://www.ebay.com/itm/143939793491",,,,,,,,
,,,,,"Albany, Georgia, United States","165331047345",,"2000","US $2,000.00","yos.just",,"","Trevor Lawrence Big Bang- 2021 Origins- Ultra rare PSA 8 NM-MT  POP2","Sports Trading Card",,"https://www.ebay.com/itm/165331047345",,,"Ships from United States",,,,,
,,,,,"Burlington, Ontario, Canada","143963562178",,"1999","US $1,999.00","curtflood",,"","BILL RUSSELL 2010-11 PANINI LIMITED Glass Cleaners Signatures AUTO /25 BGS 9.5","Sports Trading Card",,"https://www.ebay.com/itm/143963562178",,,"13 watchers",,,,,
,,,,,"Burlington, Ontario, Canada","143963378687",,"1999","US $1,999.00","curtflood",,"","🔥🔥🔥 MICHAEL JORDAN 2001-02 Topps CHROME REFRACTOR #95 BGS 9.5 GEM MINT 🔥🔥🔥","Sports Trading Card",,"https://www.ebay.com/itm/143963378687",,,"14 watchers",,,,,
,,,,,"Hialeah, Florida, United States","265659109347",,"2000","US $2,000.00","ogundabede21",,"","Ja Morant 2019 Panini Prizm Fast Break Prizm Blue /175 PSA 9 Grizzlies","Sports Trading Card",,"https://www.ebay.com/itm/265659109347",,,"Ships from United States",,,,,
,,,,,"Fort Wayne, Indiana, United States","144696536627",,"1999","US $1,999.00","djpcolle39",,"","2020 Flawless Rookie Patches Joe Burrow #RP1 PSA 9 Jersey# 9/20 3 Color Patch","Sports Trading Card",,"https://www.ebay.com/itm/144696536627",,,"Returns accepted","Ships from United States",,,,
,,,,,"Gap, Pennsylvania, United States","394257306243",,"1999.99","US $1,999.99","gappypappy",,"","UNDERTAKER 2018 Topps WWE Autographed Signed Insert Card 3/5 PSA 10 WWF GEM MINT","Sports Trading Card",,"https://www.ebay.com/itm/394257306243",,,"Returns accepted","Ships from United States",,,,
,,,,,"Milwaukee, Wisconsin, United States","325423239021",,"1999","US $1,999.00","future-elements",,"","Zion Williamson Signatures 2020-2021 Panini Noir Spotlight Auto #/49 PSA 9","Sports Trading Card",,"https://www.ebay.com/itm/325423239021",,,"Ships from United States","12 watchers",,,,
,,,,,"Tucson, Arizona, United States","224768070492",,"1999.99","US $1,999.99","bigescollectibles",,"","2012 Upper Deck Goodwin Champions #A-CR Sidney Crosby Autograph PSA 10 *POP 1/1*","Sports Trading Card",,"https://www.ebay.com/itm/224768070492",,,"Returns accepted","Ships from United States",,,,
,,,,,"Renton, Washington, United States","165567662507",,"1999","US $1,999.00","collectdopecards",,"","2020-21 Absolute LAMELO BALL GLASS GEM MINT, BGS 9.5, Hornets, Case Hit, 10 subs","Sports Trading Card",,"https://www.ebay.com/itm/165567662507",,,"Ships from United States",,,,,
,,,,,"Pittsburgh, Pennsylvania, United States","134113736873",,"1999","US $1,999.00","arkcitystandup",,"","2013 Momentum “Diamond” Studs Reggie Bush/5 BGS 9 - REAL Diamond","Sports Trading Card",,"https://www.ebay.com/itm/134113736873",,,"Ships from United States",,,,,
,,,,,"Temple City, California, United States","115512713067",,"1988.88","US $1,988.88","snowpea03",,"","2010-11 KEVIN DURANT NATIONAL TREASURES NBA GEAR AUTO PATCH DUAL #3/5! BGS 9/10!","Sports Trading Card","Does not apply","https://www.ebay.com/itm/115512713067",,,"Returns accepted","Ships from United States",,,,
,,,,,"Charlotte, North Carolina, United States","225279837970",,"2000","US $2,000.00","drum_chri",,"","2004 Bowman White Ben Roethlisberger /165 PSA 10 GEM MINT POP 2","Sports Trading Card",,"https://www.ebay.com/itm/225279837970",,,"Ships from United States",,,,,
,,,,,"Federalsburg, Maryland, United States","404023337382",,"2000","US $2,000.00","nine5sportscards",,"","Karl Malone 1997-98 Topps Finest #321 Embossed Refractor Gold /74 SGC 8 Jazz HOF","Sports Trading Card",,"https://www.ebay.com/itm/404023337382",,,"Returns accepted","Ships from United States","14 watchers",,,
,,,,,"Warren, New Jersey, United States","273183943736",,"2000","US $2,000.00","sportsphilanthropist",,"","GAME USED BASE CARD /5 JUSTIN TURNER HISTORIC TOPPS Now-BGS 9.5 LA BASE RELIC","Sports Trading Card",,"https://www.ebay.com/itm/273183943736",,,"Ships from United States",,,,,
,,,,,"Denver, Colorado, United States","295359082826",,"2000","US $2,000.00","yogibear62352",,"","2013 UD SP Authentic 2001 FX Auto Giannis Antetokounmpo RC Rookie PSA 10 WOW","Sports Trading Card",,"https://www.ebay.com/itm/295359082826",,,"Ships from United States",,,,,
,,,,,"Henderson, Nevada, United States","265228273903",,"2000","US $2,000.00","hottbreaks",,"","1989 Upper Deck Ken Griffey Jr. BGS 9.5  Rookie Card Amazing Centering","Sports Trading Card",,"https://www.ebay.com/itm/265228273903",,,"Returns accepted","Ships from United States",,,,
,,,,,"Warren, New Jersey, United States","282943932978",,"2000","US $2,000.00","sportsphilanthropist",,"","GAME USED BASE CARD /5 JUSTIN TURNER HISTORIC TOPPS Now-BGS 9.5 NLCS BASE RELIC","Sports Trading Card",,"https://www.ebay.com/itm/282943932978",,,"Ships from United States",,,,,
,,,,,"Pocahontas, Iowa, United States","234748793313",,"2000","US $2,000.00","90tenhobby",,"","2020 Donruss Optic Anthony Edwards Fast Break Auto PSA 9 - Low Pop!!!","Sports Trading Card",,"https://www.ebay.com/itm/234748793313",,,"Ships from United States",,,,,
,,,,,"Potomac, Maryland, United States","304669897998",,"1999","US $1,999.00","ajtripleplay",,"","2017 Flawless Emerald Rookie Autograph #138 Christian McCaffrey RC 2/5","Sports Trading Card","Does not apply","https://www.ebay.com/itm/304669897998",,,"Ships from United States",,,,,
,,,,,"Pocahontas, Iowa, United States","234790617809",,"1999.99","US $1,999.99","90tenhobby",,"","2019-20 Panini Contenders Optic Ja Morant Rookie Ticket Auto PSA 9 Auto 10","Sports Trading Card",,"https://www.ebay.com/itm/234790617809",,,"Ships from United States","5 watchers",,,,
,,,,,"Houston, Texas, United States","123994805824",,"2000","US $2,000.00","jokr816",,"","VLADIMIR GUERRERO JR 2017 Bowmans Best Gold Refractor # 21/50 RC GMA 10 GEM MINT","Sports Trading Card",,"https://www.ebay.com/itm/123994805824",,,"Ships from United States",,,,,
,,,,,"New York, New York, United States","203929663427",,"1999.99","US $1,999.99","jdugs",,"","2019 1st Bowman Chrome Auto Adley Rutschman BGS 9.5/10 Auto TRUE GEM (four 9.5s)","Sports Trading Card",,"https://www.ebay.com/itm/203929663427",,,"Ships from United States",,,,,
,,,,,"Portland, Maine, United States","374212576869",,"1999.99","US $1,999.99","donscards7",,"","PSA 2  1967 Venezuela Topps  Babe Ruth  # 147","Sports Trading Card",,"https://www.ebay.com/itm/374212576869",,,"Returns accepted","Ships from United States","17 watchers",,,
,,,,,"Irvine, California, United States","204182943176",,"1999","US $1,999.00","yil_7871",,"","2020-21 Panini Immaculate Collection Ja Morant Patch Autographs Gold /10 BGS8.5","Sports Trading Card",,"https://www.ebay.com/itm/204182943176",,,"Ships from United States",,,,,
,,,,,"Carlsbad, California, United States","403817673295",,"2000","US $2,000.00","tradingcards2103",,"","2018 Topps Heritage Juan Soto 100th Anniversary (PR of 25) BGS 9.5 Gem Mint RC","Sports Trading Card",,"https://www.ebay.com/itm/403817673295",,,"Ships from United States","5 watchers",,,,
,,,,,"Minneapolis, Minnesota, United States","304727079556",,"2000","US $2,000.00","ski_4",,"","Mike White 2018 Panini Contenders Red Zone FOTL Ticket Auto PSA 10","Sports Trading Card",,"https://www.ebay.com/itm/304727079556",,,"Ships from United States",,,,,
,,,,,"Minneapolis, Minnesota, United States","304727079573",,"2000","US $2,000.00","ski_4",,"","Mike White 2018 Panini Contenders Red Zone FOTL Ticket Auto PSA 10","Sports Trading Card",,"https://www.ebay.com/itm/304727079573",,,"Ships from United States",,,,,
,,,,,"Kenai, Alaska, United States","144226661069",,"2000","US $2,000.00","riouxrocks",,"","2020 Panini Mosaic Justin Herbert  Debut PSA 10 PSA/DNA 10 Auto RC POP 1 of 3","Sports Trading Card",,"https://www.ebay.com/itm/144226661069",,,"Ships from United States","11 watchers",,,,
,,,,,"Wakefield, Rhode Island, United States","325335385022",,"1999","US $1,999.00","blayze401",,"","Joe Burrow genesis psa 9","Sports Trading Card",,"https://www.ebay.com/itm/325335385022",,,"Ships from United States",,,,,
,,,,,"Seattle, Washington, United States","325341088218",,"2000","US $2,000.00","gradedcardsunlimited",,"","2012 Topps Chrome Red Refractor Peyton Manning /25 PSA 9 Mint","Sports Trading Card",,"https://www.ebay.com/itm/325341088218",,,"Ships from United States","5 watchers",,,,
,,,,,"Seattle, Washington, United States","325340991014",,"2000","US $2,000.00","gradedcardsunlimited",,"","BOBBY WITT JR 2021 Diamond Ticket Prospect RC Auto #10/15 PSA 10 Gem Mint","Sports Trading Card",,"https://www.ebay.com/itm/325340991014",,,"Ships from United States",,,,,
,,,,,"Fort Collins, Colorado, United States","324749556518",,"2000","US $2,000.00","johnnieroor",,"","VLADIMIR GUERRERO JR 2019 BOWMAN CHROME MEGA BOX AUTO BGS 9.5 AUTO 10","Sports Trading Card",,"https://www.ebay.com/itm/324749556518",,,"Ships from United States","5 watchers",,,,
,,,,,"Seattle, Washington, United States","325201816385",,"2000","US $2,000.00","gradedcardsunlimited",,"","RAFAEL DEVERS 2018 Topps Heritage Real One AUTO RC BGS 9.5 10 GEM Red Ink /69","Sports Trading Card",,"https://www.ebay.com/itm/325201816385",,,"Ships from United States","7 watchers",,,,
,,,,,"Waikoloa, Hawaii, United States","353674357155",,"2000","US $2,000.00","drd1227",,"","2013 Topps UFC FINEST MAX HOLLOWAY FIGHTER 1st AUTOGRAPH PSA 9 AUTO BLESSED RARE","Sports Trading Card",,"https://www.ebay.com/itm/353674357155",,,"Ships from United States","23 watchers",,,,
,,,,,"Mableton, Georgia, United States","314125176800",,"2000","US $2,000.00","ugapike20",,"","Trey Lance 2021 Playbook Hail Mary Signautrrs Platinum #07/15","Sports Trading Card",,"https://www.ebay.com/itm/314125176800",,,"Ships from United States",,,,,
,,,,,"Tulsa, Oklahoma, United States","155236485736",,"2000","US $2,000.00","brogcryst",,"","PSA 9 RC AUTO /20 TUA TAGOVAILOA ORANGE PULSAR PRIZM 🚨POP 4 ROOKIE 💥2020 Prizm","Sports Trading Card","Does not apply","https://www.ebay.com/itm/155236485736",,,"Ships from United States",,,,,
,,,,,"Warren, New Jersey, United States","282706981941",,"2000","US $2,000.00","sportsphilanthropist",,"","2005 Prime Cuts MLB Icons Signature Century Gold  Sandy Koufax/15 BGS 9.5 DODGER","Sports Trading Card",,"https://www.ebay.com/itm/282706981941",,,,,,,,
,,,,,"Irvine, California, United States","373487219225",,"2000","US $2,000.00","wich7217",,"","1997-98 Z-Force Total Impact Kobe Bryant PSA 9","Sports Trading Card",,"https://www.ebay.com/itm/373487219225",,,"Ships from United States",,,,,
,,,,,"Henderson, Nevada, United States","403895494785",,"1999","US $1,999.00","condor_trading",,"","ANTHONY EDWARDS 🐜 2020 Contenders PLAYOFF Ticket Rookie /99 PSA 9 AUTO 10 TRUE","Sports Trading Card",,"https://www.ebay.com/itm/403895494785",,,"Ships from United States","13 watchers",,,,
,,,,,"Seattle, Washington, United States","325273060766",,"2000","US $2,000.00","gradedcardsunlimited",,"","2018 Topps Chrome Alex Verdugo Sapphire Autographs Rookie BGA 10 10 Black Label","Sports Trading Card",,"https://www.ebay.com/itm/325273060766",,,"Ships from United States",,,,,
