"available","availableText","brand","ean","endedDate","itemLocation","itemNumber","mpn","price","priceWithCurrency","seller","sold","subTitle","title","type","upc","url","wasPrice","wasPriceWithCurrency","whyToBuy/0","whyToBuy/1","whyToBuy/2","whyToBuy/3","whyToBuy/4","whyToBuy/5"
,,,,,"Carbondale, Illinois, United States","363697194706",,"2595","US $2,595.00","si-distribution",,"","Nolan Ryan 1968 Topps Baseball #177 Rookie Card - PSA 4/ DNA 10 Certified/Signed","Sports Trading Card","N/A","https://www.ebay.com/itm/363697194706",,,"Ships from United States","5 watchers",,,,
,,,,,"Charlotte, North Carolina, United States","193626906139",,"2600","US $2,600.00","jomik_18",,"","2013-14 Select Giannis Antetokounmpo RC Rookie Card #178 *GEM MINT* BGS 9.5","Sports Trading Card",,"https://www.ebay.com/itm/193626906139",,,"Ships from United States",,,,,
,,,,,"Windsor, Ontario, Canada, Canada","353958813555",,"3500","C $3,500.00","elitememorabiliawindsor",,"","2021 Panini Prizm UFC Green Pulsar /25 Conor McGregor #30 PSA 10 GEM MT","Sports Trading Card",,"https://www.ebay.com/itm/353958813555",,,"12 watchers",,,,,
,,,,,"Canton, Ohio, United States","234780082906",,"2600","US $2,600.00","neo_cards_comics",,"","RANDY MOSS / JERRY RICE - 1999 STADIUM CLUB - CO SIGNERS DUAL AUTO SSP PSA 8",,,"https://www.ebay.com/itm/234780082906",,,"Ships from United States","25 watchers",,,,
,,,,,"Maryville, Tennessee, United States","334577173417",,"2599.99","US $2,599.99","silverfieldstoo",,"","2020 LEAF METAL DRAFT JUSTIN HERBERT SILVER WAVE AUTO RC #8/50 PSA GEM MINT 10","Sports Trading Card",,"https://www.ebay.com/itm/334577173417",,,,,,,,
,,,,,"Portland, Oregon, United States","374005409980",,"2599.99","US $2,599.99","cainers_cards",,"","2020-21 Select Tyrese Maxey #11/15 Neon Orange Pulsar Prizm PSA 10 GEM MINT RARE","Sports Trading Card",,"https://www.ebay.com/itm/374005409980",,,"Free returns","Ships from United States","5 watchers",,,
,,,,,"tokyo, Japan","275383069097",,"2576.76","US $2,576.76","kitty_0821",,"","WANDER FRANCO  2019  BOWMAN  PROSPECT AUTO CHROME  PAS 10  Gem Mint  1st  RAYS","Sports Trading Card",,"https://www.ebay.com/itm/275383069097",,,"Returns accepted",,,,,
,,,,,"Kokomo, Indiana, United States","185613600888",,"2600","US $2,600.00","aake-6788",,"","2020 Mosaic Fast Break Lamelo Ball Pink /20 PSA 9","Sports Trading Card",,"https://www.ebay.com/itm/185613600888",,,"Ships from United States",,,,,
,,,,,"Glen Allen, Virginia, United States","174780122800",,"2599.99","US $2,599.99","goodvibessportscards",,"","2019 Panini Select Kyler Murray Snapshots Tie-Dye Prizm PSA 10 Gem Mint POP 3 🔥","Sports Trading Card",,"https://www.ebay.com/itm/174780122800",,,"Ships from United States",,,,,
,,,,,"Sarasota, Florida, United States","304652154348",,"2599.99","US $2,599.99","brotherscollectables4",,"","1970 Topps PETE MARAVICH ROOKIE Basketball Card #123 Atlanta Hawks RC BVG 7.5 NM","Sports Trading Card","Does not apply","https://www.ebay.com/itm/304652154348",,,"Ships from United States",,,,,
,,,,,"Cicero, Illinois, United States","234719065831",,"2600","US $2,600.00","atrainsportscards",,"","2022 Panini National VIP Zion Williamson Alligator Skin 1/1 #64 Auto 10 SGC 9.5","Sports Trading Card",,"https://www.ebay.com/itm/234719065831",,,"Ships from United States","9 watchers",,,,
,,,,,"Appleton, Wisconsin, United States","394330573512",,"2600","US $2,600.00","wessch-91",,"","JOSH ALLEN 2018 PANINI SELECT #207 PSA 10 FIELD LEVEL ROOKIE SILVER PRIZM","Sports Trading Card","Does Not Apply","https://www.ebay.com/itm/394330573512",,,"Ships from United States",,,,,
,,,,,"McHenry, Illinois, United States","175517599350",,"2600","US $2,600.00","garellisportscards",,"","2020-21 Panini Flawless Cole Anthony RPA RC Rookie Patch AUTO /25 BGS 9/10","Sports Trading Card",,"https://www.ebay.com/itm/175517599350",,,"Ships from United States",,,,,
,,,,,"Maple Plain, Minnesota, United States","233575526450",,"2599.99","US $2,599.99","vintagesnowmobiles",,"","1999 MIKE MUSSINA FLEER BRILLIANTS 24KT GOLD #21 OF 24 PSA 9 POP 1 NONE HIGHER",,"Does not apply","https://www.ebay.com/itm/233575526450",,,"Returns accepted","Ships from United States","8 watchers",,,
,,,,,"Fresh Meadows, New York, United States","224558736768",,"2600","US $2,600.00","idkuwannabuyit",,"","1998 Topps Peyton Manning Rookie PSA 10 Gem Mint #165 RC Colts HOF","Sports Trading Card",,"https://www.ebay.com/itm/224558736768",,,"Ships from United States",,,,,
,,,,,"Dallas, Texas, United States","266017882454",,"2600","US $2,600.00","grad1339",,"","2020 Panini Prizm | Patrick Mahomes II | COLOR BLAST |   MINT PSA 9","Sports Trading Card",,"https://www.ebay.com/itm/266017882454",,,"Ships from United States","5 watchers",,,,
,,,,,"Gillette, Wyoming, United States","225234348168",,"2600","US $2,600.00","jimbo6240",,"","2011 Bowman Draft Bryce Harper Relic Auto Game Worn 28/69 PSA 10","Sports Trading Card",,"https://www.ebay.com/itm/225234348168",,,"Ships from United States",,,,,
,,,,,"Helotes, Texas, United States","125645937736",,"2600","US $2,600.00","alamo-card-traders",,"","2019 Panini Obsidian Patrike Mahomes Auto /25 ""Lightning Strike"" BGS 9.5 Auto...","Sports Trading Card",,"https://www.ebay.com/itm/125645937736",,,"Ships from United States",,,,,
,,,,,"Boca Raton, Florida, United States","403852852681",,"2600","US $2,600.00","maroc-9941",,"","Brazil National Team Jersey","Sports Trading Card",,"https://www.ebay.com/itm/403852852681",,,"Ships from United States","5 watchers",,,,
,,,,,"Las Vegas, Nevada, United States","165241955049",,"2600","US $2,600.00","aaron_to_zito",,"","2011 BOWMAN STERLING FRANCISCO LINDOR PROSECTS – GOLD REF. #45 PSA 10 POP 2","Sports Trading Card",,"https://www.ebay.com/itm/165241955049",,,"Ships from United States",,,,,
,,,,,"Miami, Florida, United States","225241180197",,"2600","US $2,600.00","erigalbu_0",,"","2019 Ja Morant contenders optic gem mt 10 auto 10 up and coming","Sports Trading Card",,"https://www.ebay.com/itm/225241180197",,,"Ships from United States",,,,,
,,,,,"Las Vegas, Nevada, United States","165241955490",,"2600","US $2,600.00","aaron_to_zito",,"","2010 TOPPS FINEST MICHAEL BRANTLEY JERSEY AUTO COMPLETE SET RC #156 NR MT-MT",,,"https://www.ebay.com/itm/165241955490",,,"Ships from United States",,,,,
,,,,,"Atlanta, Georgia, United States","363751808922",,"2600","US $2,600.00","de_693509",,"","2020 Panini Donruss Optic Joe Burrow Rated Rookie Orange Prizm /199 RC PSA 8","Sports Trading Card",,"https://www.ebay.com/itm/363751808922",,,"Ships from United States",,,,,
,,,,,"Pompano Beach, Florida, United States","184712520375",,"2600","US $2,600.00","warfitness",,"","2012-13 Prizm Kawhi Leonard Rookie Card RC #209 PSA 10 Clippers","Sports Trading Card",,"https://www.ebay.com/itm/184712520375",,,"Returns accepted","Ships from United States","10 watchers",,,
,,,,,"Woodstock, Georgia, United States","384603051925",,"2600","US $2,600.00","powerbuys33",,"GEM MT 10 for the autograph ✍️!!!!!!!!","2008 Topps Hardwood Maple Russell Westbrook #104 ROOKIE RC AUTO # 2/5 PSA 10!!","Sports Trading Card",,"https://www.ebay.com/itm/384603051925",,,"Ships from United States","10 watchers",,,,
,,,,,"Japan, Japan","144809927356","Does not apply","2581.66","US $2,581.66","premium_tcg_japan",,"","1967 Topps Baseball Rod Carew/ Hank Allen Rookie Stars Autograph Psa","Sports Trading Card","Does not apply","https://www.ebay.com/itm/144809927356",,,"Returns accepted",,,,,
,,,,,"Manorville, Pennsylvania, United States","185312396668",,"2600","US $2,600.00","jth101608",,"","2016 BOWMAN CHROME VLADIMIR GUERRERO JR. BGS 8.5 NEAR MINT ROOKIE AUTO LOT RC","Sports Trading Card",,"https://www.ebay.com/itm/185312396668",,,"Ships from United States",,,,,
,,,,,"Tewksbury, Massachusetts, United States","134303149627",,"2600","US $2,600.00","v_dub_n",,"","2020-21 national treasures Trae Young 9.5 Clutch Factor Gold patch  Auto 2 /10","Sports Trading Card",,"https://www.ebay.com/itm/134303149627",,,"Ships from United States",,,,,
,,,,,"Westport, Massachusetts, United States","403948933579",,"2600","US $2,600.00","seemorecards",,"","2019-20 Panini Prizm Red Prizm  /299 Ja Morant #249 PSA 10","Sports Trading Card","Does Not Apply","https://www.ebay.com/itm/403948933579",,,"Ships from United States","7 watchers",,,,
,,,,,"Anchorage, Alaska, United States","394357670856",,"2600","US $2,600.00","ctallen4",,"","2021 Hoops Art Signatures Luka Doncic Evan Mobley RC Auto PSA 9/10","Sports Trading Card",,"https://www.ebay.com/itm/394357670856",,,"Ships from United States","12 watchers",,,,
,,,,,"Jefferson, Georgia, United States","175515564090",,"2600","US $2,600.00","peach_state_cards",,"","2020 Topps Chrome Formula 1 F1 Sapphire Max Verstappen #6 Aqua - BGS 8.5","Sports Trading Card",,"https://www.ebay.com/itm/175515564090",,,"Ships from United States",,,,,
,,,,,"Dearborn, Michigan, United States","354376130849",,"2600","US $2,600.00","jalan97",,"","2022 topps fire baseball shohei ohtani Scorching Sig Inferno 1/1 ( Psa 10 Auto)","Sports Trading Card",,"https://www.ebay.com/itm/354376130849",,,"Ships from United States",,,,,
,,,,,"Fairport, New York, United States","255368688964",,"2600","US $2,600.00","brunomali24",,"","1988 Topps Bo Jackson Los Angeles Raiders #327 Football Card","Sports Trading Card",,"https://www.ebay.com/itm/255368688964",,,"Ships from United States","8 watchers",,,,
,,,,,"Miami, Florida, United States","175373968134",,"2600","US $2,600.00","305supremellc",,"","BGS 9 2019-20 Panini Obsidian Zion Williamson Rookie Jersey Auto /25 NBA RPA","Sports Trading Card",,"https://www.ebay.com/itm/175373968134",,,"Ships from United States","6 watchers",,,,
,,,,,"Honolulu, Hawaii, United States","165716899844",,"2600","US $2,600.00","mrkorean187",,"","2021-22 National Treasures Chris Duarte 01/10 True RPA Auto BGS 8.5 AUTO 10","Sports Trading Card",,"https://www.ebay.com/itm/165716899844",,,"Ships from United States","5 watchers",,,,
,,,,,"New Port Richey, Florida, United States","175346397043",,"2600","US $2,600.00","raysfanscards",,"","Eloy Jimenez 2019 Topps Chrome Sapphire Rookie Autographs Orange /25 BGS 9.5","Sports Trading Card",,"https://www.ebay.com/itm/175346397043",,,"Ships from United States",,,,,
,,,,,"Cumming, Georgia, United States","275538794134",,"2599.99","US $2,599.99","landobrabazo5",,"","2012-13 OG Panini Flawless Kyrie Irving RC Rookie 5/10 AUTO RARE SEALED GRADE 10","Sports Trading Card",,"https://www.ebay.com/itm/275538794134",,,"Ships from United States",,,,,
,,,,,"Tavernier, Florida, United States","195184962750",,"2600","US $2,600.00","alyafo_59",,"","￼ Travis Kelce National Treasure￼ # 12/25","Sports Trading Card",,"https://www.ebay.com/itm/195184962750",,,"Ships from United States",,,,,
,,,,,"Salisbury, North Carolina, United States","184726382262",,"2599.99","US $2,599.99","pantherfan2016",,"","1993-94 Topps Finest Refractor Chris Webber #212 ROOKIE - PSA 9 MINT RC Rare","Sports Trading Card","Does not apply","https://www.ebay.com/itm/184726382262",,,"Ships from United States","12 watchers",,,,
,,,,,"Taunton, Massachusetts, United States","194996676728",,"2599.99","US $2,599.99","masells2013",,"","1932 BULGARIA BABE RUTH SPORT PHOTO cigarette card PSA 5 Max Schmeling RARE !!!","Sports Trading Card",,"https://www.ebay.com/itm/194996676728",,,"Ships from United States",,,,,
,,,,,"Medford, Massachusetts, United States","334525130583",,"2599.99","US $2,599.99","zevs_78",,"","T205 Tris Speaker PSA 5 Red Sox Cleveland HOF","Sports Trading Card",,"https://www.ebay.com/itm/334525130583",,,"Ships from United States","17 watchers",,,,
,,,,,"Winston-Salem, North Carolina, United States","185412036372",,"2599.99","US $2,599.99","thestratrules",,"","1976 Topps Football #148 Walter Payton Rookie Card Graded BVG NM MINT+ 8.5 Bears","Sports Trading Card",,"https://www.ebay.com/itm/185412036372",,,"Ships from United States",,,,,
,,,,,"Oakdale, Connecticut, United States","274446656501",,"2600","US $2,600.00","jessicmazzell-0",,"","LEBRON JAMES 2003-04 TOPPS #221 ROOKIE CARD RC GRADED BGS 9","Sports Trading Card",,"https://www.ebay.com/itm/274446656501",,,"Ships from United States",,,,,
,,,,,"Salisbury, North Carolina, United States","184710531125",,"2599.99","US $2,599.99","pantherfan2016",,"","2001 Sp Authentic Steve Smith Psa 10 Rc Auto Rookie","Sports Trading Card",,"https://www.ebay.com/itm/184710531125",,,"Ships from United States","21 watchers",,,,
,,,,,"Goose Creek, South Carolina, United States","255019483207",,"2599","US $2,599.00","first-pitch-sports-cards",,"","🔥2020 Bowman Draft Chrome Auto Sparkle Ref Tyler Soderstrom /71 HGA 9.5/10 Auto","Sports Trading Card",,"https://www.ebay.com/itm/255019483207",,,"Ships from United States",,,,,
,,,,,"Rohnert Park, California, United States","165560344797",,"2600","US $2,600.00","smurf0326-4",,"","2009 Bowmen Sterling Mike Trout Gem 9.5/ Auto 10","Sports Trading Card",,"https://www.ebay.com/itm/165560344797",,,"Ships from United States","5 watchers",,,,
,,,,,"Revere, Massachusetts, United States","255834175869",,"2600","US $2,600.00","wickedgaming617x",,"","WALTER PAYTON 1976 TOPPS ROOKIE CARD PSA 8","Sports Trading Card",,"https://www.ebay.com/itm/255834175869",,,"Ships from United States",,,,,
,,,,,"Oceanside, California, United States","195371973001",,"2600","US $2,600.00","johnssha-9497",,"","2021 Trevor Lawrence RC /10 AUTO BGS 9.5 Emerald Encased Notable Signatures 🍀🔥","Sports Trading Card",,"https://www.ebay.com/itm/195371973001",,,"Ships from United States",,,,,
,,,,,"Romeoville, Illinois, United States","284816365045",,"2600","US $2,600.00","yeahok3404ah",,"","2014 Tom Brady Bowman Rainbow Foil Black PSA 10 POP 8","Sports Trading Card",,"https://www.ebay.com/itm/284816365045",,,"Ships from United States",,,,,
,,,,,"Torrance, California, United States","255855045118",,"2600","US $2,600.00","papry-0",,"","2005 UD Sweet Spot Rookie Signatures Gold Auto Aaron Rodgers RC 95/100 BGS 9","Sports Trading Card","Does Not Apply","https://www.ebay.com/itm/255855045118",,,"Ships from United States",,,,,
,,,,,"New Albany, Indiana, United States","134218117577",,"2599.99","US $2,599.99","and1cards",,"","Tom Brady 2004 Leaf Limited Cuts Autograph Auto on Jersey LC-1 /50 BGS 8 Thick","Sports Trading Card",,"https://www.ebay.com/itm/134218117577",,,"Ships from United States","12 watchers",,,,
,,,,,"Elmhurst, Illinois, United States","363868110776",,"2600","US $2,600.00","spiritedwhiskey",,"","2021 Panini Spectra Trevor Lawrence /4 Neon Marble True RPA PSA 9 Auto 10 Pop 1","Sports Trading Card",,"https://www.ebay.com/itm/363868110776",,,"Ships from United States","5 watchers",,,,
,,,,,"Lake Elsinore, California, United States","234761747755",,"2599.99","US $2,599.99","jlshms05",,"","JOSH ALLEN 2018 PANINI PRIZM FOOTBALL #205 ROOKIE LIGHT BLUE DIE-CUT /199","Sports Trading Card",,"https://www.ebay.com/itm/234761747755",,,"Ships from United States",,,,,
,,,,,"Helotes, Texas, United States","115626332121",,"2600","US $2,600.00","alamo-card-traders",,"","2021 Donruss Road To Qatar Kylian Mbappe Kaboom PSA 10","Sports Trading Card",,"https://www.ebay.com/itm/115626332121",,,"Ships from United States","11 watchers",,,,
,,,,,"Bronx, New York, United States","175358191421",,"2500","US $2,500.00","vi0let123",,"","2020 Panini Impeccable #116 Immanuel Quickley RPA Platinum 1/1 PSA 7 Auto 10","Sports Trading Card",,"https://www.ebay.com/itm/175358191421",,,"Ships from United States","5 watchers",,,,
,,,,,"Escondido, California, United States","265873694611",,"2599.98","US $2,599.98","napsterauctions",,"","2020 Gabriel Davis Auto Prizm Gold 5/10 SGC 10/10 #312","Sports Trading Card",,"https://www.ebay.com/itm/265873694611",,,"Ships from United States","8 watchers",,,,
,,,,,"American Fork, Utah, United States","185603322019",,"2600","US $2,600.00","beburni-0",,"","2016-17 PANINI CORNERSTONES DONAVAN MITCHELL DOWNTOWN ROOKIE SSP PSA 10","Sports Trading Card",,"https://www.ebay.com/itm/185603322019",,,"Ships from United States","6 watchers",,,,
,,,,,"Atlanta, Georgia, United States","174976450218",,"2599","US $2,599.00","chenowethmcse",,"","Trevor Lawrence 2021 Legacy Sugar Bowl Dual Patch Auto RC SGC 9.5 Mint+ #ed 2/10","Sports Trading Card",,"https://www.ebay.com/itm/174976450218",,,"Ships from United States",,,,,
,,,,,"Buffalo, New York, United States","203491436769",,"2600","US $2,600.00","redbonepuppies",,"","2009 Finest Gold Refractor #60 Joe Mauer PSA 10 /50 PSA POP 1/1","Sports Trading Card",,"https://www.ebay.com/itm/203491436769",,,"Ships from United States","8 watchers",,,,
,,,,,"Grayson, Georgia, United States","363543542227",,"2600","US $2,600.00","shutoutsportcards",,"","2018 Topps Chrome Auto Blue Wave Refractor  /150 Max Fried Rookie PSA 10","Sports Trading Card",,"https://www.ebay.com/itm/363543542227",,,"Ships from United States",,,,,
,,,,,"Buffalo, New York, United States","203279213733",,"2600","US $2,600.00","redbonepuppies",,"","1987 Topps Mario Lemieux #15 PSA DNA 8 AUTO Ships From Can & USA","Sports Trading Card",,"https://www.ebay.com/itm/203279213733",,,"Ships from United States",,,,,
,,,,,"Huntington, West Virginia, United States","125256043171",,"2600","US $2,600.00","sloan11",,"","2020 Bowman Chrome Anthony Volpe Sapphire Auto PSA 10","Sports Trading Card",,"https://www.ebay.com/itm/125256043171",,,"Ships from United States","13 watchers",,,,
,,,,,"San Antonio, Texas, United States","285040567692",,"2530","US $2,530.00","christiebecca",,"","2019-20 Zion Williamson Panini Mosaic PURPLE GOLD SNAKESKIN #209 PSA 10 RC 9/20","Sports Trading Card","Does not apply","https://www.ebay.com/itm/285040567692",,,"Ships from United States","15 watchers",,,,
,,,,,"Waupun, Wisconsin, United States","234381622915",,"2600","US $2,600.00","footpsacards",,"","2000 Brett Favre PSA 10 Topps Chrome OWN THE GAME REFRACTOR Packers POP 1",,,"https://www.ebay.com/itm/234381622915",,,"Ships from United States",,,,,
