"available","availableText","brand","ean","endedDate","itemLocation","itemNumber","mpn","price","priceWithCurrency","seller","sold","subTitle","title","type","upc","url","wasPrice","wasPriceWithCurrency","whyToBuy/0","whyToBuy/1","whyToBuy/2","whyToBuy/3"
,,,,,"Huntingdon Valley, Pennsylvania, United States","234660663379",,"995.95","US $995.95","eeobe08",,"","Julius Erving 1985 Star Slam Dunk Supers Signed Autograph AUTO TRISTAR (BGS 9)","Sports Trading Card",,"https://www.ebay.com/itm/234660663379",,,"Returns accepted","Ships from United States",,
,,,,,"Huntingdon Valley, Pennsylvania, United States","234552797543",,"995.95","US $995.95","eeobe08",,"","Joe Theismann 1971 O-Pee-Chee OPC CFL Signed Autograph Rookie RC PSA 7 AUTO 10","Sports Trading Card",,"https://www.ebay.com/itm/234552797543",,,"Returns accepted","Ships from United States",,
,,,,,"Sioux Falls, South Dakota, United States","234800998113",,"1000","US $1,000.00","mcallister3200-3",,"","2007-2008 SPX Endorsements Kevin Durant Rookie Auto #KD BGS 9.5 10 auto","Sports Trading Card",,"https://www.ebay.com/itm/234800998113",,,"Ships from United States",,,
,,,,,"Loup City, Nebraska, United States","254823479364",,"1000","US $1,000.00","doorknaub",,"","2015-16 Panini Prizm Red Ruby Wave #348 Kristaps Porzingis 163/350 RC PSA 10",,,"https://www.ebay.com/itm/254823479364",,,"Ships from United States",,,
,,,,,"McKinney, Texas, United States","175254549950",,"1000","US $1,000.00","ricogray2",,"","Max Verstappen 2021 Topps Chrome Formula 1 F1 Ray Wave Refractor #55 psa10","Sports Trading Card",,"https://www.ebay.com/itm/175254549950",,,"Ships from United States",,,
,,,,,"Garden City, Missouri, United States","404037764312",,"1000","US $1,000.00","curqu-0",,"","JUSTIN HERBERT 2022 Flawless Collegiate ENCASED Star Swatch Signatures 3/3","Sports Trading Card",,"https://www.ebay.com/itm/404037764312",,,"Ships from United States",,,
,,,,,"Houston, Texas, United States","144817121484",,"1000","US $1,000.00","chelseakura",,"","2014 Panini Prizm World Cup Lionel Messi Net Finders Purple #/99 PSA 9 MINT","Sports Trading Card","Does not apply","https://www.ebay.com/itm/144817121484",,,"Ships from United States",,,
,,,,,"New Braunfels, Texas, United States","255850206688",,"1000","US $1,000.00","alamo_cards_and_collectibles",,"","2020 Select Lamelo Ball Courtside #298 Disco Prizm PSA 10 RC Rookie","Sports Trading Card",,"https://www.ebay.com/itm/255850206688",,,"Ships from United States",,,
,,,,,"Houston, Texas, United States","275482007598",,"1000","US $1,000.00","auk6000",,"","ANFERNEE SIMONS 2018 Panini Prizm #61 PURPLE ICE /149 PSA 10 ROOKIE RC","Sports Trading Card",,"https://www.ebay.com/itm/275482007598",,,"Ships from United States","11 watchers",,
,,,,,"Huntingdon Valley, Pennsylvania, United States","234686644026",,"995.95","US $995.95","eeobe08",,"","Brett Favre 2004 SP Authentic Scripts Success Signed Autograph AUTO BGS 10 POP 1","Sports Trading Card",,"https://www.ebay.com/itm/234686644026",,,"Returns accepted","Ships from United States",,
,,,,,"Prosper, Texas, United States","374377075042",,"1000","US $1,000.00","etherealsportscards",,"","2020 Chronicles Draft Picks 13/20 Justin Herbert SGC 10 RPA Rookie Patch Auto RC",,,"https://www.ebay.com/itm/374377075042",,,"Ships from United States",,,
,,,,,"Sioux Falls, South Dakota, United States","325249927845",,"1000","US $1,000.00","sskr3815",,"","2020 NFL Prizm Fanatics Exclusive Justin Herbert Orange Cracked Ice SGC 9.5 RARE","Sports Trading Card",,"https://www.ebay.com/itm/325249927845",,,"Ships from United States","7 watchers",,
,,,,,"Nacogdoches, Texas, United States","125331926161",,"1000","US $1,000.00","sbla4751",,"","RARE 1993 Topps Derek Jeter Rookie Card/Inaugural Marlins Gold Stamp Graded 9.5","Sports Trading Card",,"https://www.ebay.com/itm/125331926161",,,"Ships from United States",,,
,,,,,"Fort Wayne, Indiana, United States","194109688299",,"999.95","US $999.95","josh081400",,"","1982 Donruss CAL RIPKEN Jr. Rookie ~ GEM 10 MINT Graded Orioles HOF","Sports Trading Card",,"https://www.ebay.com/itm/194109688299",,,"Ships from United States",,,
,,,,,"Midlothian, Texas, United States","364074855889",,"1000","US $1,000.00","wirthcollecting24-7",,"","Juan Soto 2022 Diamond Kings Blank Slate Case Hit SSP PSA 10","Sports Trading Card",,"https://www.ebay.com/itm/364074855889",,,"Ships from United States",,,
,,,,,"Huntingdon Valley, Pennsylvania, United States","234812707918",,"995.95","US $995.95","eeobe08",,"","Joe Namath 2007 Topps TX Super Bowl MVP Ticket Stub Signed Autograph /10 JSA BGS","Sports Trading Card",,"https://www.ebay.com/itm/234812707918",,,"Returns accepted","Ships from United States","8 watchers",
,,,,,"Huntingdon Valley, Pennsylvania, United States","234812734518",,"995.95","US $995.95","eeobe08",,"","Lawrence Taylor 2020 Panini Championship Gear Gold Signed Autograph #1/1 BAS BGS","Sports Trading Card",,"https://www.ebay.com/itm/234812734518",,,"Returns accepted","Ships from United States",,
,,,,,"Bismarck, North Dakota, United States","394371605615",,"1000","US $1,000.00","bpmosley2142",,"","KYLER MURRAY - 2021 PRIZM - COLOR BLAST SSP - PSA 10 GEM MINT - CARDINALS -","Sports Trading Card",,"https://www.ebay.com/itm/394371605615",,,"Ships from United States",,,
,,,,,"Katy, Texas, United States","295211187559",,"1000","US $1,000.00","timo_todd",,"","Demaryius Thomas RC BGS 9.5 Auto 2010 Rookie 1 Card Broncos Autograph Pop Signed","Sports Trading Card",,"https://www.ebay.com/itm/295211187559",,,"Ships from United States",,,
,,,,,"Huntingdon Valley, Pennsylvania, United States","234618490480",,"995.95","US $995.95","eeobe08",,"","Joe Carter 1993 Topps Finest Refractor Signed Autograph PSA/DNA 9 AUTO 10 *POP1*","Sports Trading Card",,"https://www.ebay.com/itm/234618490480",,,"Returns accepted","Ships from United States",,
,,,,,"Huntingdon Valley, Pennsylvania, United States","234618411305",,"995.95","US $995.95","eeobe08",,"","Drew Bledsoe 1994 Topps Finest Rookie Star Refractor Autograph PSA 9 AUTO 10","Sports Trading Card",,"https://www.ebay.com/itm/234618411305",,,"Returns accepted","Ships from United States",,
,,,,,"Garland, Texas, United States","304653804204",,"1000","US $1,000.00","ryspie45",,"","2022 Topps Chrome Wander Franco RC SGC 10 Aqua Wave Refractor #d 088/199 Rookie",,,"https://www.ebay.com/itm/304653804204",,,"Ships from United States","12 watchers",,
,,,,,"Huntingdon Valley, Pennsylvania, United States","234492194848",,"995.95","US $995.95","eeobe08",,"","Kris Bryant 2014 Bowman Chrome Mini Gold Refractor RC #/25 BGS 10 BLACK *POP 1*","Sports Trading Card",,"https://www.ebay.com/itm/234492194848",,,"Returns accepted","Ships from United States",,
,,,,,"Liberty, Missouri, United States","265995755403",,"999.99","US $999.99","soccer4-97",,"","2020 Panini Prizm #343 Jalen Hurts  Rookie RC Silver Prizm Auto PSA 9 Eagles 🔥",,,"https://www.ebay.com/itm/265995755403",,,"6","Watchers",,
,,,,,"Houston, Texas, United States","394373742722",,"1000","US $1,000.00","cream_city_cardz",,"","Trae Young 2018 Donruss Optic Signature Series auto PSA 10 Rookie RC #TYG","Sports Trading Card",,"https://www.ebay.com/itm/394373742722",,,"Ships from United States",,,
,,,,,"San Antonio, Texas, United States","385125382761",,"999.99","US $999.99","superhappyfuntime182",,"","Tyler Van Dyke 1st 2022 Bowman Yellow Refractor Auto 20/75 PSA 10 Gem Mint 🔥🔥","Sports Trading Card","Does not apply","https://www.ebay.com/itm/385125382761",,,"Ships from United States",,,
,,,,,"Haslet, Texas, United States","325433396220",,"999.99","US $999.99","rjxan22",,"","2016 Panini Select Christian Pulisic Neon Green Prizm Die Cut /60 RC PSA 9 USA","Sports Trading Card",,"https://www.ebay.com/itm/325433396220",,,"Ships from United States",,,
,,,,,"Plano, Texas, United States","403830696614",,"999.99","US $999.99","ntx_cards",,"","DIRK KUYT 2021-22 Topps Deco UEFA Champions Legends AUTO #/10 SSP (BGS 9)","Sports Trading Card",,"https://www.ebay.com/itm/403830696614",,,"Ships from United States",,,
,,,,,"Leander, Texas, United States","203664411775",,"999.99","US $999.99","cocl4260",,"","1/1 2019 Panini Obsidian Football Vitreous Orange Lamar Jackson #15/35 POP 1","Sports Trading Card",,"https://www.ebay.com/itm/203664411775",,,"Ships from United States",,,
,,,,,"Omaha, Nebraska, United States","234296808855",,"999.99","US $999.99","dkcards7",,"","Rui Hachimura Immaculate Rookie Patch Auto /99 RPA BGS True Gem 9.5","Sports Trading Card",,"https://www.ebay.com/itm/234296808855",,,"Ships from United States",,,
,,,,,"Inglewood, California, United States","295282286370",,"999.99","US $999.99","joemagallanes1",,"","Jordan vs Kobe 1999 Upper Deck Athlete Of The Century #25 PSA 9. POP 20.  Two 🐐","Sports Trading Card","Does not apply","https://www.ebay.com/itm/295282286370",,,"Ships from United States",,,
,,,,,"Kearney, Nebraska, United States","155087846827",,"999.99","US $999.99","colmurrcoli",,"","Dominique Wilkins 2013 Fleer Retro Precious Metal Gems Green PMG /10 PSA 8 NBA","Sports Trading Card",,"https://www.ebay.com/itm/155087846827",,,"Ships from United States","14 watchers",,
,,,,,"San Antonio, Texas, United States","175446182866",,"1000","US $1,000.00","bundrodne-0",,"","20-21 Topps Chrome Eduardo Camavinga Joga Bonito Orange Bubbles SSP PSA 10 POP 1","Sports Trading Card",,"https://www.ebay.com/itm/175446182866",,,"Ships from United States",,,
,,,,,"Port Townsend, Washington, United States","265969499949",,"999.99","US $999.99","tgc_sports_cards",,"","Tyler Lockett 2015 National Treasures Hats Off Auto RC Logo Patch RPA /6 BGS 9.5",,,"https://www.ebay.com/itm/265969499949",,,"Ships from United States","9 watchers",,
,,,,,"Elkhorn, Nebraska, United States","204082359174",,"999.99","US $999.99","cjrosip",,"","2017 Bowman Chrome Austin Hays Gold Refractor Auto /50 BGS 10/10 Pristine","Sports Trading Card",,"https://www.ebay.com/itm/204082359174",,,"Ships from United States",,,
,,,,,"Springfield, Missouri, United States","364057045886",,"999.99","US $999.99","timothharrol_0",,"","2020 Donruss Tua Tagovailoa RC The Rookies Auto # TR-TT PSA 9/10 - POP 3 - MIAMI","Sports Trading Card",,"https://www.ebay.com/itm/364057045886",,,"Ships from United States",,,
,,,,,"Kyle, Texas, United States","204169214495",,"999.99","US $999.99","usjess512",,"","2020 Topps On Demand Bowman MLS Soccer Blue #7 Brenden Aaronson RC /150 SGC 9.5","Sports Trading Card",,"https://www.ebay.com/itm/204169214495",,,,,,
,,,,,"Houston, Texas, United States","144817143372",,"999.99","US $999.99","chelseakura",,"","2017-18 Panini Select Soccer Unlimited Potential #UP-10 Kylian Mbappe RC PSA 10","Sports Trading Card",,"https://www.ebay.com/itm/144817143372",,,"Ships from United States",,,
,,,,,"Royse City, Texas, United States","175455982823",,"999.99","US $999.99","jefftlarson",,"","2019-20 Chronicles Luminance STEPHEN CURRY Gold # 6/10 PSA 10 GEM MINT - POP 1","Sports Trading Card",,"https://www.ebay.com/itm/175455982823",,,"Ships from United States",,,
,,,,,"San Antonio, Texas, United States","385224410742",,"1000","US $1,000.00","sportscards-3295",,"","JAMES WISEMAN 2020 21 PANINI SELECT RC ROOKIE SELECTIONS #4 GOLD PRIZM /10 PSA 9","Sports Trading Card",,"https://www.ebay.com/itm/385224410742",,,"Ships from United States",,,
,,,,,"Haslet, Texas, United States","354434433037",,"999.99","US $999.99","smp1411",,"","2021-22 Contenders Evan Mobley RC Playoff Ticket AUTO /49 PSA 9 MINT SP Rookie","Sports Trading Card",,"https://www.ebay.com/itm/354434433037",,,"Ships from United States",,,
,,,,,"La Grange, Kentucky, United States","374221766835",,"995.99","US $995.99","rtlouisville",,"","2020-21 Topps Chrome Golazo Orange Refractor Dortmund Erling Haaland /25 SGC 9.5","Sports Trading Card",,"https://www.ebay.com/itm/374221766835",,,,,,
